date,Season,Round,Home,Away,res,pH,pD,pA,delta,oH,oD,oA,cH,cD,cA,pH_adj,pD_adj,pA_adj,pick,best_ev,pl,clv,clv_excess,vig_bar
2024-03-09,2024,2,Nantong Zhiyun,Wuhan Three Towns,2,0.28124866651732255,0.2638224235787535,0.45492890990392393,1.2424475395603602,4.21,3.68,1.75,2.93,3.25,2.53,0.2643406215724178,0.3080797838133658,0.4275795946142163,draw,0.13373360443318627,-1.0,0.043207021884072716,0.044389585274839057,0.020291193041650106
2024-03-10,2024,2,Shenzhen Xinpengcheng,Tianjin Jinmen Tiger,2,0.6697619732524538,0.2518651647401367,0.07837286200740949,1.300931750630777,3.0,3.11,2.41,3.12,3.05,2.52,0.622574427079425,0.3045744084600237,0.07285116446055119,home,0.8677232812382751,-1.0,-0.004930427022410588,-0.00843781433460191,0.02175283688975169
2024-03-10,2024,2,Cangzhou,Chengdu Rongcheng,0,0.20962768861925038,0.23608994484963683,0.5542823665311128,1.300931750630777,6.86,4.54,1.38,4.34,3.6,1.85,0.19572221981659793,0.28676324812313575,0.5175145320602663,home,0.34265442794186196,5.86,0.08605410794914822,0.08254672063695691,0.01211898653995187
2024-03-29,2024,3,Shenzhen Xinpengcheng,Cangzhou,1,0.6331710095417676,0.19830103551077483,0.1685279549474575,1.2791257756909722,2.05,3.34,3.44,2.75,3.07,2.78,0.5999625255718685,0.24034845525949747,0.15968901916863398,home,0.22992317742233026,-1.0,-0.10592600773226163,-0.10943339504445294,0.035255308556961414
2024-03-30,2024,3,Shanghai Port,Henan Songshan Longmen,0,0.7079274871280868,0.17309302423268103,0.11897948863923216,1.3022834907217806,1.39,4.99,5.98,1.54,4.25,5.78,0.6727282185033305,0.21420814025367033,0.11306364124299914,draw,0.06889861986581503,-1.0,0.03811471437542274,0.03929727776618908,0.016047806937160753
2024-03-30,2024,3,Qingdao West Coast,Qingdao Hainiu,0,0.16190019883764464,0.20967761529138998,0.6284221858709653,1.3022834907217806,2.89,3.38,2.3,2.54,3.06,3.04,0.15225026042647544,0.25678418089267413,0.5909655586808503,away,0.35922078496595566,-1.0,-0.09037612102455234,-0.08805129710312734,0.03095776124306998
2024-03-30,2024,3,Wuhan Three Towns,Beijing Guoan,2,0.4344941930883979,0.24539331622935667,0.3201124906822455,1.3022834907217806,2.4,3.4,2.73,2.52,3.01,2.87,0.40448980730667783,0.2975033568547153,0.298006835838607,draw,0.011511413306031892,-1.0,0.03526680709241442,0.03644937048318076,0.021049379992056826
2024-03-30,2024,3,Chengdu Rongcheng,Nantong Zhiyun,0,0.5894696831457811,0.24981246022171255,0.16071785663250643,1.3022834907217806,1.38,4.58,6.91,1.48,4.31,6.65,0.5480817387035208,0.3024847538194497,0.14943350747702955,draw,0.38538017249307965,-1.0,0.01854788226728457,0.019730445658050908,0.017603831293085348
2024-03-31,2024,3,Changchun Yatai,Tianjin Jinmen Tiger,2,0.32864963274963643,0.2587013580227927,0.41264900922757086,1.2617958092174815,2.89,3.28,2.33,2.85,3.12,2.65,0.3078030750129911,0.3057226335701994,0.38647429141680956,draw,0.0027702381102538975,-1.0,0.02334186502438612,0.02452442841515246,0.02260534627831848
2024-03-31,2024,3,Shandong Taishan,Shanghai Shenhua,2,0.4933985295874441,0.2902567344443443,0.21634473596821158,1.2617958092174815,2.47,3.5,2.59,2.61,3.11,2.9,0.458553934720724,0.3403799412734129,0.2010661240058631,draw,0.1913297944569452,-1.0,0.04100623588034702,0.04218879927111336,0.02034653403740771
2024-03-31,2024,3,Meizhou Hakka,Zhejiang Professional,2,0.2658138451925795,0.21359184513895738,0.5205943096684631,1.2617958092174815,3.27,3.31,2.13,3.17,3.58,2.19,0.2517373353452781,0.2552370879888155,0.49302557666590624,away,0.0501444782983802,1.13,-0.0014577355724841867,0.0008670883489408018,0.033731064965101275
2024-04-04,2024,4,Wuhan Three Towns,Cangzhou,2,0.6413829080718166,0.1928861480505932,0.16573094387759016,1.234294153325683,1.42,4.77,5.74,1.82,3.46,4.13,0.6136507442687137,0.22778419922770404,0.1585650565035824,draw,0.08653063031614816,-1.0,0.07478830878698889,0.07597087217775522,0.01697151812418132
2024-04-05,2024,4,Nantong Zhiyun,Meizhou Hakka,0,0.46806902609032774,0.2560937551614742,0.27583721874819805,1.227375330800056,2.3,3.35,2.91,1.85,3.43,4.55,0.44231338221648614,0.29702742786702613,0.2606591899164878,home,0.01732077909791796,1.2999999999999998,0.11016418136476996,0.10665679405257865,0.031059501827161926
2024-04-05,2024,4,Qingdao Hainiu,Shandong Taishan,2,0.175167882191112,0.2269027099906444,0.5979294078182437,1.227375330800056,5.89,4.01,1.5,4.66,3.99,1.69,0.16657398408744536,0.2648315771519917,0.5685944387605629,draw,0.06197462437948653,-1.0,0.00745980755004122,0.008642370940807559,0.019710516683914707
2024-04-05,2024,4,Beijing Guoan,Shanghai Port,1,0.3617805919869326,0.24519254505485524,0.3930268629582122,1.227375330800056,3.04,3.29,2.23,3.1,3.21,2.41,0.3426761446962349,0.28505145279346045,0.3722724025103045,home,0.04173547987655413,-1.0,0.00329288489512497,-0.0002145024170663516,0.024740879357094903
2024-04-05,2024,4,Changchun Yatai,Shanghai Shenhua,2,0.23515353463623356,0.25680184073373336,0.5080446246300331,1.227375330800056,3.84,3.49,2.03,6.29,3.71,1.6,0.22218033521611105,0.2978033844432261,0.48001628034066285,draw,0.039333811706859345,-1.0,-0.019781233084134264,-0.018598669693367927,0.01090400657288749
2024-04-05,2024,4,Henan Songshan Longmen,Shenzhen Xinpengcheng,2,0.4251282473186341,0.24106383980380774,0.3338079128775582,1.227375330800056,2.14,3.25,3.28,1.72,3.48,5.41,0.40303699548454625,0.28050099775940157,0.31646200675605224,away,0.03799538215985132,2.28,-0.10689082620321172,-0.10456600228178672,0.022546980590735375
2024-04-06,2024,4,Tianjin Jinmen Tiger,Chengdu Rongcheng,2,0.30478587760024056,0.29551268758078136,0.3997014348189781,1.2129837088956692,2.66,2.98,2.74,2.93,3.04,2.63,0.2867387181019978,0.33722720201899226,0.37603407987900994,away,0.030333378868487415,1.7400000000000002,0.022923060654590433,0.02524788457601542,0.02592738792877484
2024-04-06,2024,4,Zhejiang Professional,Qingdao West Coast,2,0.8354261151713179,0.10910053645492337,0.055473348373758766,1.2129837088956692,1.43,4.25,6.21,1.6,4.17,5.31,0.8164544593565766,0.1293319341584161,0.05421360648500733,home,0.1675298768799045,-1.0,-0.04479840223100462,-0.04830578954319594,0.0610344714861491
2024-04-09,2024,5,Shandong Taishan,Henan Songshan Longmen,1,0.6668609598744495,0.2079527495563355,0.12518629056921496,1.2016510582413367,1.38,4.44,6.84,1.54,4.59,5.31,0.6400223324980598,0.2398296508869422,0.12014801661499792,draw,0.06484364993802338,3.4400000000000004,0.0009155967809322263,0.0020981601716985646,0.019739331808297317
2024-04-09,2024,5,Shanghai Shenhua,Wuhan Three Towns,0,0.44572571882153755,0.27426328642102443,0.28001099475743807,1.2016510582413367,1.81,3.54,4.07,1.42,4.62,7.37,0.42236653409650493,0.31229703057886804,0.2653364353246269,draw,0.1055314882491929,-1.0,-0.056496481492174094,-0.055313918101407754,0.021087602346363157
2024-04-09,2024,5,Nantong Zhiyun,Shanghai Port,2,0.19018204083167353,0.233516377591849,0.5763015815764774,1.2016510582413367,6.19,3.99,1.48,6.3,4.94,1.44,0.18162932919638047,0.26798605394490643,0.5503846168587129,home,0.1242855477255953,-1.0,0.001864754711708494,-0.0016426326004828277,0.013046569350719557
